Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Wind (ft/s),Mean BC (ft),Max BC (ft),Max Cum PRCP (inc)
clean_SS0997_PP216_SM3_BF1_Base,Success,19h 8m 22s,60,,43622.,0.3746,0.51,Dec 30 16:09,Dec 31 11:17,,327.66,79.3,109.96,571117056.0,245115.55,N/A,N/A,N/A,7.29
clean_SS0997_PP271_SM4_BF1_Base,Success,20h 49m 32s,63,,41117.,0.3535,1.50,Dec 30 16:20,Dec 31 13:10,,327.66,80.43,45.54,571117056.0,241906.14,N/A,N/A,N/A,10.41
clean_SS0997_PP227_SM3_BF1_Base,Success,18h 53m 6s,57,,44470.,0.3792,0.24,Dec 30 16:21,Dec 31 11:14,,327.66,79.29,106.37,571117056.0,241491.0,N/A,N/A,N/A,16.51
clean_SS0997_PP219_SM2_BF1_Base,Success,19h 33m 54s,60,,44189.,0.3781,0.59,Dec 30 16:45,Dec 31 12:19,,327.66,79.91,106.39,571117056.0,244390.73,N/A,N/A,N/A,8.02
clean_SS0997_PP316_SM2_BF1_Base,Success,19h 57m 45s,60,,44011.,0.3762,1.09,Dec 30 16:40,Dec 31 12:38,,327.66,79.34,53.26,571117056.0,244681.44,N/A,N/A,N/A,6.23
clean_SS0997_PP282_SM3_BF1_Base,Success,19h 32m 49s,60,,74001.,0.6397,2.31,Dec 30 16:41,Dec 31 12:13,,327.66,79.78,269.29,571117056.0,241763.0,N/A,N/A,N/A,11.58
clean_SS0997_PP283_SM3_BF1_Base,Success,19h 21m 29s,60,,38802.,0.3325,0.51,Dec 30 16:39,Dec 31 12:00,,327.66,79.93,106.38,571117056.0,244848.62,N/A,N/A,N/A,8.72
clean_SS0997_PP299_SM4_BF1_Base,Success,23h 22m 35s,72,,42616.,0.3667,1.51,Dec 30 16:12,Dec 31 15:35,,327.66,80.31,46.08,571117056.0,245339.92,N/A,N/A,N/A,6.36
clean_SS0997_PP323_SM3_BF1_Base,Success,19h 40m 50s,60,,43599.,0.3725,0.90,Dec 30 16:44,Dec 31 12:25,,327.66,79.3,56.38,571117056.0,244297.86,N/A,N/A,N/A,14.95
clean_SS0997_PP328_SM3_BF1_Base,Success,18h 37m 14s,57,,44725.,0.3864,0.41,Dec 30 16:24,Dec 31 11:02,,327.66,79.3,109.96,571117056.0,242328.27,N/A,N/A,N/A,7.74
clean_SS0997_PP331_SM3_BF1_Base,Success,19h 47m 22s,60,,44028.,0.3779,1.12,Dec 30 16:26,Dec 31 12:13,,327.66,79.32,48.25,571117056.0,243651.17,N/A,N/A,N/A,8.54
clean_SS0997_PP389_SM3_BF1_Base,Success,19h 36m 23s,60,,44945.,0.3850,1.20,Dec 30 16:40,Dec 31 12:17,,327.66,80.26,106.38,571117056.0,242318.02,N/A,N/A,N/A,10.72
clean_SS0997_PP362_SM3_BF1_Base,Success,20h 31m 34s,63,,42399.,0.3605,3.13,Dec 30 16:41,Dec 31 13:12,,327.66,81.3,46.3,571117056.0,242208.75,N/A,N/A,N/A,15.48
clean_SS0997_PP413_SM3_BF1_Base,Success,18h 0m 49s,57,,44379.,0.3800,0.82,Dec 30 16:25,Dec 31 10:25,,327.66,38.38,69.93,571117056.0,244733.78,N/A,N/A,N/A,10.98
clean_SS0997_PP441_SM4_BF1_Base,Success,19h 31m 56s,60,,42630.,0.3690,1.72,Dec 30 16:24,Dec 31 11:56,,327.66,79.39,109.93,571117056.0,244758.48,N/A,N/A,N/A,6.09
clean_SS0997_PP436_SM4_BF1_Base,Success,20h 22m 4s,63,,43933.,0.3780,0.88,Dec 30 16:10,Dec 31 12:32,,327.66,20.63,106.38,571117056.0,245503.66,N/A,N/A,N/A,3.6
clean_SS1001_PP472_SM3_BF1_Base,Success,12h 44m 34s,39,,40038.,0.4810,2.33,Dec 30 16:00,Dec 31 04:44,,327.66,79.42,40.16,568804736.0,172823.03,N/A,N/A,N/A,18.98
clean_SS0997_PP482_SM3_BF1_Base,Success,19h 52m 18s,60,,43362.,0.3725,2.37,Dec 30 16:10,Dec 31 12:02,,327.66,79.98,106.38,571117056.0,243013.73,N/A,N/A,N/A,8.3
clean_SS0997_PP448_SM3_BF1_Base,Success,19h 13m 3s,60,,43635.,0.3736,1.12,Dec 30 16:44,Dec 31 11:57,,327.66,22.69,106.38,571117056.0,245117.12,N/A,N/A,N/A,6.63
clean_SS0997_PP478_SM5_BF1_Base,Success,19h 39m 34s,60,,43407.,0.3669,0.81,Dec 30 16:10,Dec 31 11:49,,327.66,79.3,53.3,571117056.0,245422.92,N/A,N/A,N/A,8.13
clean_SS0997_PP481_SM3_BF1_Base,Success,20h 45m 32s,63,,39853.,0.3386,2.70,Dec 30 16:09,Dec 31 12:54,,328.53,80.98,85.34,571117056.0,244399.91,N/A,N/A,N/A,13.14
clean_SS0997_PP499_SM3_BF1_Base,Success,19h 49m 20s,60,,40141.,0.3505,0.58,Dec 30 16:36,Dec 31 12:25,,327.66,79.29,106.39,571117056.0,244167.09,N/A,N/A,N/A,4.08
clean_SS1004_PP044_SM1_BF1_Base,Success,14h 37m 29s,45,,32465.,0.3612,2.22,Dec 30 15:34,Dec 31 06:11,,327.66,79.96,40.9,566225024.0,158041.06,N/A,N/A,N/A,3.61
clean_SS1004_PP103_SM3_BF1_Base,Success,14h 36m 45s,45,,31864.,0.3562,0.23,Dec 30 15:34,Dec 31 06:11,,327.66,79.39,69.93,568344576.0,158024.5,N/A,N/A,N/A,4.11
clean_SS1004_PP122_SM3_BF1_Base,Success,16h 30m 44s,51,,34910.,0.3873,1.09,Dec 30 15:39,Dec 31 08:10,,327.66,79.29,40.78,566577408.0,157988.27,N/A,N/A,N/A,6.06
clean_SS0999_PP205_SM5_BF1_Base,Success,18h 44m 17s,57,,63145.,0.4439,2.98,Dec 30 16:09,Dec 31 10:54,,327.66,81.47,53.28,684067648.0,140143.56,N/A,N/A,N/A,41.04
clean_SS1004_PP143_SM3_BF1_Base,Success,14h 6m 43s,45,,34393.,0.3811,2.61,Dec 30 15:35,Dec 31 05:42,,327.66,80.16,46.13,566602112.0,158114.48,N/A,N/A,N/A,4.52
clean_SS1004_PP194_SM5_BF1_Base,Success,14h 10m 35s,45,,32828.,0.3654,0.48,Dec 30 15:34,Dec 31 05:44,,327.66,79.42,106.39,564177984.0,158047.7,N/A,N/A,N/A,4.18
clean_SS1004_PP200_SM4_BF1_Base,Success,14h 38m 18s,45,,33836.,0.3789,0.81,Dec 30 16:11,Dec 31 06:49,,327.66,45.57,109.96,563284416.0,158022.28,N/A,N/A,N/A,3.07
clean_SS1004_PP496_SM4_BF1_Base,Success,14h 9m 52s,45,,33234.,0.3729,0.42,Dec 30 15:37,Dec 31 05:46,,327.66,79.44,106.39,563579328.0,158091.56,N/A,N/A,N/A,2.85
clean_SS1004_PP241_SM5_BF1_Base,Success,15h 20m 38s,48,,49247.,0.5469,1.29,Dec 30 16:07,Dec 31 07:28,,327.66,79.86,186.01,563962432.0,158429.88,N/A,N/A,N/A,4.28
clean_SS1004_PP386_SM1_BF1_Base,Success,15h 53m 35s,48,,32482.,0.3634,0.38,Dec 30 15:38,Dec 31 07:32,,327.66,79.32,53.28,564660928.0,158033.66,N/A,N/A,N/A,3.67
clean_SS1013_PP062_SM3_BF1_Base,Success,15h 54m 14s,48,,41479.,0.4183,1.04,Dec 30 16:24,Dec 31 08:18,,327.66,16.24,70.45,561188864.0,170490.27,N/A,N/A,N/A,3.06
clean_SS1018_PP020_SM4_BF1_Base,Success,16h 37m 13s,51,,37328.,0.3970,0.68,Dec 30 15:53,Dec 31 08:30,,327.66,79.45,106.38,570780864.0,161572.94,N/A,N/A,N/A,2.98
clean_SS1018_PP071_SM4_BF1_Base,Success,16h 5m 16s,51,,36405.,0.3876,1.22,Dec 30 16:28,Dec 31 08:33,,327.66,79.46,35.94,570780864.0,161547.39,N/A,N/A,N/A,2.68
clean_SS1018_PP085_SM4_BF1_Base,Success,15h 44m 6s,48,,36680.,0.3915,0.34,Dec 30 16:29,Dec 31 08:13,,327.66,39.85,106.38,570780864.0,161373.02,N/A,N/A,N/A,3.57
clean_SS1018_PP172_SM2_BF1_Base,Success,16h 17m 11s,51,,35798.,0.3809,0.73,Dec 30 15:57,Dec 31 08:14,,327.66,24.89,109.95,570780864.0,161310.91,N/A,N/A,N/A,2.59
clean_SS1018_PP086_SM1_BF1_Base,Success,15h 32m 44s,48,,36969.,0.3963,0.29,Dec 30 16:07,Dec 31 07:39,,327.66,51.02,106.38,570780864.0,161589.48,N/A,N/A,N/A,1.33
clean_SS1018_PP123_SM4_BF1_Base,Success,15h 14m 37s,48,,37446.,0.3943,0.71,Dec 30 16:22,Dec 31 07:36,,327.66,14.83,75.4,570780864.0,161455.59,N/A,N/A,N/A,3.64
clean_SS1018_PP094_SM3_BF1_Base,Success,15h 47m 58s,48,,37480.,0.3986,1.44,Dec 30 16:28,Dec 31 08:16,,327.66,79.27,109.96,570780864.0,161487.98,N/A,N/A,N/A,3.44
clean_SS1013_PP428_SM1_BF1_Base,Success,17h 34m 44s,54,,40580.,0.4096,0.93,Dec 30 15:59,Dec 31 09:34,,327.66,33.29,69.93,560749376.0,170321.69,N/A,N/A,N/A,0.82
clean_SS1018_PP174_SM5_BF1_Base,Success,15h 40m 50s,48,,36412.,0.3877,0.68,Dec 30 16:08,Dec 31 07:49,,327.66,79.35,106.36,570780864.0,161262.83,N/A,N/A,N/A,2.29
clean_SS1018_PP258_SM5_BF1_Base,Success,15h 22m 24s,48,,36234.,0.3881,0.17,Dec 30 16:26,Dec 31 07:48,,327.66,54.02,106.37,570780864.0,161371.41,N/A,N/A,N/A,0.78
clean_SS1018_PP072_SM3_BF1_Base,Success,15h 39m 45s,48,,36041.,0.3830,0.43,Dec 30 16:26,Dec 31 08:05,,327.66,79.28,106.39,570780864.0,161207.91,N/A,N/A,N/A,2.1
clean_SS1018_PP232_SM3_BF1_Base,Success,16h 24m 18s,51,,37044.,0.3946,0.76,Dec 30 15:55,Dec 31 08:20,,327.66,79.78,106.39,570780864.0,161624.52,N/A,N/A,N/A,3.15
clean_SS1018_PP260_SM2_BF1_Base,Success,15h 47m 19s,48,,35966.,0.3831,0.59,Dec 30 16:09,Dec 31 07:56,,327.66,73.16,106.39,570780864.0,161338.81,N/A,N/A,N/A,2.12
clean_SS1018_PP287_SM2_BF1_Base,Success,15h 42m 16s,48,,35719.,0.3817,0.91,Dec 30 16:25,Dec 31 08:08,,327.66,79.28,106.38,570780864.0,161502.12,N/A,N/A,N/A,1.81
clean_SS1018_PP401_SM2_BF1_Base,Success,17h 1m 29s,54,,37767.,0.4019,0.16,Dec 30 16:02,Dec 31 09:03,,327.66,23.12,106.39,570780864.0,161525.55,N/A,N/A,N/A,2.53
clean_SS1018_PP413_SM2_BF1_Base,Success,15h 35m 35s,48,,38133.,0.4084,0.61,Dec 30 16:25,Dec 31 08:01,,327.66,26.11,106.38,570780864.0,161473.36,N/A,N/A,N/A,2.22
clean_SS1018_PP424_SM2_BF1_Base,Success,18h 27m 5s,57,,36003.,0.3850,0.42,Dec 30 15:58,Dec 31 10:25,,327.66,79.34,106.38,570780864.0,161684.69,N/A,N/A,N/A,1.54
clean_SS1018_PP440_SM4_BF1_Base,Success,15h 47m 9s,48,,37506.,0.4001,0.32,Dec 30 16:22,Dec 31 08:09,,327.66,79.28,106.37,570780864.0,161710.67,N/A,N/A,N/A,2.09
clean_SS1018_PP480_SM4_BF1_Base,Success,15h 39m 2s,48,,36732.,0.3933,0.43,Dec 30 16:12,Dec 31 07:51,,327.66,62.76,69.92,570780864.0,161635.25,N/A,N/A,N/A,3.75
clean_SS1018_PP459_SM3_BF1_Base,Success,15h 51m 14s,48,,37626.,0.4024,0.74,Dec 30 15:55,Dec 31 07:47,,327.66,19.3,106.38,570780864.0,161766.03,N/A,N/A,N/A,2.29
clean_SS1023_PP493_SM4_BF1_Base,Success,21h 41m 51s,66,,66555.,0.6531,1.15,Dec 30 15:55,Dec 31 13:37,,327.66,46.48,56.23,602162688.0,321934.03,N/A,N/A,N/A,3.83
clean_SS1025_PP013_SM3_BF1_Base,Success,17h 29m 5s,54,,39712.,0.3719,0.72,Dec 30 16:22,Dec 31 09:51,,327.66,10.31,56.32,566346752.0,241059.19,N/A,N/A,N/A,3.06
clean_SS1018_PP484_SM3_BF1_Base,Success,15h 1m 50s,48,,35669.,0.3815,0.15,Dec 30 16:18,Dec 31 07:20,,327.66,79.28,106.38,570780864.0,161457.73,N/A,N/A,N/A,2.73
clean_SS1025_PP038_SM2_BF1_Base,Success,18h 17m 53s,57,,39593.,0.3677,1.18,Dec 30 16:34,Dec 31 10:52,,327.66,80.01,106.37,568346048.0,241712.55,N/A,N/A,N/A,4.73
clean_SS1025_PP020_SM3_BF1_Base,Success,17h 57m 18s,54,,39431.,0.3679,0.39,Dec 30 16:16,Dec 31 10:13,,327.66,55.3,106.39,566194432.0,241904.89,N/A,N/A,N/A,5.21
clean_SS1025_PP048_SM2_BF1_Base,Success,17h 34m 18s,54,,42108.,0.3941,1.10,Dec 30 16:36,Dec 31 10:11,,327.66,49.01,106.36,564529152.0,241922.53,N/A,N/A,N/A,2.98
clean_SS1025_PP109_SM2_BF1_Base,Success,18h 2m 26s,57,,38857.,0.3618,0.56,Dec 30 16:37,Dec 31 10:39,,327.66,79.4,106.38,567375552.0,241902.78,N/A,N/A,N/A,3.81
clean_SS1025_PP060_SM2_BF1_Base,Success,18h 26m 3s,57,,44847.,0.4190,1.48,Dec 30 16:33,Dec 31 10:59,,327.66,79.3,106.39,566124544.0,241785.23,N/A,N/A,N/A,4.21
clean_SS1025_PP090_SM1_BF1_Base,Success,18h 3m 5s,57,,41493.,0.3865,0.42,Dec 30 16:01,Dec 31 10:04,,327.66,79.28,109.93,566529664.0,241589.09,N/A,N/A,N/A,3.39
clean_SS1025_PP338_SM5_BF1_Base,Success,19h 38m 39s,60,,41090.,0.3833,1.42,Dec 30 16:08,Dec 31 11:46,,327.66,11.33,69.91,567319936.0,241663.27,N/A,N/A,N/A,4.29
clean_SS1025_PP234_SM1_BF1_Base,Success,17h 42m 30s,54,,40273.,0.3728,0.29,Dec 30 16:01,Dec 31 09:44,,327.66,68.62,106.37,568643008.0,241059.8,N/A,N/A,N/A,3.89
clean_SS1025_PP149_SM1_BF1_Base,Success,17h 40m 58s,54,,42124.,0.3931,0.81,Dec 30 16:01,Dec 31 09:42,,327.66,16.71,106.38,565987264.0,241886.55,N/A,N/A,N/A,3.01
clean_SS1025_PP386_SM3_BF1_Base,Success,18h 51m 35s,57,,44092.,0.4094,1.09,Dec 30 16:03,Dec 31 10:54,,327.66,79.88,45.53,567553472.0,241653.55,N/A,N/A,N/A,3.63
clean_SS1025_PP415_SM2_BF1_Base,Success,18h 24m 57s,57,,44147.,0.4103,0.47,Dec 30 16:01,Dec 31 10:26,,327.66,79.31,109.95,565914112.0,241597.06,N/A,N/A,N/A,4.94
clean_SS1028_PP001_SM1_BF1_Base,Success,17h 40m 36s,54,,36232.,0.3763,0.78,Dec 30 15:06,Dec 31 08:47,,327.66,79.4,109.96,566961344.0,222280.89,N/A,N/A,N/A,2.13
clean_SS1029_PP001_SM1_BF1_Base,Success,16h 51m 41s,51,,36232.,0.3763,0.78,Dec 30 15:06,Dec 31 07:58,,327.66,79.4,109.96,566961344.0,222280.89,N/A,N/A,N/A,2.13
clean_SS1030_PP001_SM1_BF1_Base,Success,17h 45m 32s,54,,36232.,0.3763,0.78,Dec 30 15:06,Dec 31 08:52,,327.66,79.4,109.96,566961344.0,222280.89,N/A,N/A,N/A,2.13
clean_SS1038_PP003_SM1_BF1_Base,Success,17h 11m 31s,54,,61947.,0.6706,1.65,Dec 30 16:24,Dec 31 09:36,,327.66,80.26,106.38,573417024.0,206597.59,N/A,N/A,N/A,5.95
clean_SS1038_PP041_SM3_BF1_Base,Success,17h 53m 21s,54,,61743.,0.6635,2.72,Dec 30 16:06,Dec 31 09:59,,327.66,80.51,46.43,574858240.0,207485.44,N/A,N/A,N/A,6.62
clean_SS1038_PP162_SM2_BF1_Base,Success,18h 7m 11s,57,,50541.,0.5520,1.27,Dec 30 16:21,Dec 31 10:28,,327.66,79.47,106.38,573002624.0,206187.42,N/A,N/A,N/A,3.15
clean_SS1038_PP108_SM3_BF1_Base,Success,17h 34m 27s,54,,58269.,0.6309,2.23,Dec 30 16:10,Dec 31 09:44,,327.66,79.87,53.42,576080448.0,206313.52,N/A,N/A,N/A,5.14
clean_SS1038_PP125_SM2_BF1_Base,Success,18h 16m 25s,57,,64631.,0.6954,2.73,Dec 30 15:54,Dec 31 10:11,,327.66,80.89,46.01,573855552.0,206758.75,N/A,N/A,N/A,11.19
clean_SS1038_PP257_SM4_BF1_Base,Success,17h 16m 46s,54,,60727.,0.6490,1.41,Dec 30 16:27,Dec 31 09:43,,327.66,79.69,53.3,574963968.0,208064.33,N/A,N/A,N/A,5.77
clean_SS1038_PP220_SM4_BF1_Base,Success,16h 45m 44s,51,,59738.,0.6395,0.81,Dec 30 16:09,Dec 31 08:55,,327.66,79.34,106.38,573543424.0,208769.98,N/A,N/A,N/A,7.35
clean_SS1038_PP301_SM4_BF1_Base,Success,17h 16m 27s,54,,58835.,0.6329,1.02,Dec 30 15:54,Dec 31 09:10,,327.66,79.49,53.29,575694080.0,209482.75,N/A,N/A,N/A,5.91
clean_SS1038_PP228_SM1_BF1_Base,Success,17h 24m 32s,54,,56786.,0.6193,2.60,Dec 30 16:10,Dec 31 09:34,,327.66,79.94,53.35,573043136.0,207260.89,N/A,N/A,N/A,3.56
clean_SS1038_PP307_SM1_BF1_Base,Success,23h 8m 43s,72,,61399.,0.6616,1.23,Dec 30 16:01,Dec 31 15:09,,327.66,79.4,53.3,572737344.0,208127.73,N/A,N/A,N/A,5.61
clean_SS1038_PP370_SM3_BF1_Base,Success,17h 39m 23s,54,,55670.,0.6024,2.21,Dec 30 16:27,Dec 31 10:06,,327.66,80.59,40.78,577649792.0,207743.56,N/A,N/A,N/A,6.76
clean_SS1038_PP342_SM4_BF1_Base,Success,17h 22m 32s,54,,59174.,0.6254,2.54,Dec 30 16:23,Dec 31 09:45,,327.66,79.94,46.14,573411776.0,205979.7,N/A,N/A,N/A,11.4
clean_SS1038_PP387_SM3_BF1_Base,Success,19h 1m 45s,60,,60521.,0.6575,1.21,Dec 30 16:09,Dec 31 11:11,,327.66,79.46,48.0,572965248.0,207633.67,N/A,N/A,N/A,7.47
clean_SS1038_PP426_SM2_BF1_Base,Success,16h 46m 41s,51,,60509.,0.6608,1.40,Dec 30 16:00,Dec 31 08:47,,327.66,13.13,69.92,571658816.0,207201.36,N/A,N/A,N/A,5.48
clean_SS1038_PP405_SM3_BF1_Base,Success,16h 42m 52s,51,,55499.,0.6016,1.07,Dec 30 16:29,Dec 31 09:12,,327.66,79.44,56.29,574880832.0,206618.95,N/A,N/A,N/A,6.68
clean_SS1038_PP491_SM4_BF1_Base,Success,16h 58m 48s,51,,62821.,0.6707,0.96,Dec 30 16:29,Dec 31 09:28,,327.66,79.36,106.38,572374272.0,208320.58,N/A,N/A,N/A,9.2
clean_SS1038_PP443_SM5_BF1_Base,Success,17h 26m 16s,54,,53896.,0.5871,3.10,Dec 30 16:26,Dec 31 09:52,,327.66,80.61,46.02,574187584.0,207862.91,N/A,N/A,N/A,4.56
clean_SS1039_PP146_SM5_BF1_Base,Success,20h 55m 57s,63,,57361.,0.5224,1.15,Dec 30 16:15,Dec 31 13:11,,327.66,80.0,61.27,573141312.0,157619.19,N/A,N/A,N/A,10.78
clean_SS1039_PP143_SM2_BF1_Base,Success,18h 14m 3s,57,,59976.,0.5610,0.83,Dec 30 16:14,Dec 31 10:28,,327.66,16.93,106.38,570615168.0,156806.05,N/A,N/A,N/A,9.35
clean_SS1039_PP035_SM4_BF1_Base,Success,22h 47m 43s,69,,51651.,0.4580,3.00,Dec 30 16:29,Dec 31 15:17,,327.66,80.99,35.81,575121728.0,156602.56,N/A,N/A,N/A,11.48
clean_SS1039_PP299_SM4_BF1_Base,Success,21h 52m 53s,66,,56609.,0.5190,1.50,Dec 30 16:23,Dec 31 14:16,,327.66,80.57,41.03,571906880.0,157217.58,N/A,N/A,N/A,7.93
clean_SS1039_PP171_SM1_BF1_Base,Success,18h 20m 19s,57,,57361.,0.5394,0.27,Dec 30 16:29,Dec 31 10:49,,327.66,19.36,56.93,568664128.0,157256.08,N/A,N/A,N/A,7.73
clean_SS1039_PP291_SM2_BF1_Base,Success,20h 18m 44s,63,,50128.,0.4710,0.83,Dec 30 16:16,Dec 31 12:34,,327.66,79.31,53.3,570403712.0,156778.09,N/A,N/A,N/A,10.04
clean_SS1044_PP181_SM5_BF1_Base,Success,14h 32m 59s,45,,38258.,0.3848,2.92,Dec 30 15:59,Dec 31 06:32,,327.66,79.65,53.3,577358720.0,340098.38,N/A,N/A,N/A,4.6
clean_SS1039_PP331_SM4_BF1_Base,Success,21h 28m 30s,66,,48022.,0.4231,1.14,Dec 30 16:44,Dec 31 14:12,,327.66,80.67,53.3,572792640.0,157568.05,N/A,N/A,N/A,16.65
clean_SS1039_PP342_SM4_BF1_Base,Success,22h 31m 10s,69,,56052.,0.5184,3.21,Dec 30 16:15,Dec 31 14:46,,327.66,81.03,45.57,573353728.0,156615.41,N/A,N/A,N/A,9.96
clean_SS1039_PP383_SM4_BF1_Base,Success,23h 58m 16s,72,,41705.,0.3337,3.42,Dec 30 16:15,Dec 31 16:14,,328.79,81.35,83.06,580597824.0,156541.52,N/A,N/A,N/A,21.2
clean_SS1039_PP340_SM2_BF1_Base,Success,22h 15m 40s,69,,55271.,0.5083,2.88,Dec 30 16:16,Dec 31 14:32,,327.66,81.06,46.33,575392640.0,156201.3,N/A,N/A,N/A,9.02
clean_SS1046_PP389_SM2_BF1_Base,Success,13h 33m 42s,42,,32602.,0.4024,0.39,Dec 30 15:41,Dec 31 05:15,,327.66,18.58,106.37,572190976.0,145727.84,N/A,N/A,N/A,0.81
clean_SS1039_PP392_SM3_BF1_Base,Success,22h 28m 22s,69,,59947.,0.5571,2.58,Dec 30 16:49,Dec 31 15:17,,327.66,81.07,46.75,573833344.0,157241.09,N/A,N/A,N/A,9.86
clean_SS1046_PP344_SM2_BF1_Base,Success,15h 54m 32s,48,,32178.,0.3979,0.31,Dec 30 16:18,Dec 31 08:12,,327.66,79.29,109.96,572190976.0,144675.72,N/A,N/A,N/A,0.67
clean_SS1039_PP316_SM2_BF1_Base,Success,22h 10m 46s,69,,56233.,0.5166,2.05,Dec 30 16:16,Dec 31 14:27,,327.66,80.85,45.96,573754560.0,156797.02,N/A,N/A,N/A,9.44
clean_SS1039_PP458_SM1_BF1_Base,Success,20h 17m 43s,63,,55120.,0.4919,0.95,Dec 30 16:29,Dec 31 12:46,,327.66,79.3,56.94,573114688.0,156953.52,N/A,N/A,N/A,18.42
clean_SS1053_PP226_SM2_BF1_Base,Success,14h 56m 59s,45,,26644.,0.3193,0.18,Dec 30 15:24,Dec 31 06:21,,327.66,7.04,64.7,569106944.0,174572.52,N/A,N/A,N/A,2.76
clean_SS1046_PP410_SM2_BF1_Base,Success,13h 50m 58s,42,,32270.,0.4002,0.54,Dec 30 16:16,Dec 31 06:07,,327.66,18.68,56.28,572190976.0,145114.38,N/A,N/A,N/A,0.66
clean_SS1049_PP439_SM1_BF1_Base,Success,16h 22m 53s,51,,40727.,0.4447,0.61,Dec 30 15:52,Dec 31 08:15,,327.66,79.29,106.38,573252160.0,223730.59,N/A,N/A,N/A,2.88
clean_SS1055_PP142_SM1_BF1_Base,Success,16h 32m 16s,51,,44321.,0.4285,2.67,Dec 30 15:40,Dec 31 08:13,,327.66,80.02,45.62,608993920.0,249320.72,N/A,N/A,N/A,4.87
clean_SS1057_PP357_SM1_BF1_Base,Success,16h 3m 47s,51,,34715.,0.3755,0.36,Dec 30 15:52,Dec 31 07:55,,327.66,79.29,109.95,563110208.0,217619.08,N/A,N/A,N/A,0.46
clean_SS1051_PP254_SM4_BF1_Base,Success,22h 30m 54s,69,,84312.,0.6688,1.13,Dec 30 16:15,Dec 31 14:46,,327.66,80.52,53.29,613719616.0,229014.61,N/A,N/A,N/A,38.03
clean_SS1059_PP122_SM3_BF1_Base,Success,18h 42m 21s,57,,41425.,0.3926,0.23,Dec 30 16:51,Dec 31 11:33,,327.66,79.29,109.95,578544064.0,164239.95,N/A,N/A,N/A,6.64
clean_SS1060_PP272_SM1_BF1_Base,Success,13h 48m 29s,42,,28106.,0.3404,0.84,Dec 30 15:23,Dec 31 05:11,,327.66,27.87,53.3,562098688.0,127072.63,N/A,N/A,N/A,0.79
clean_SS1059_PP196_SM3_BF1_Base,Success,17h 32m 12s,54,,47799.,0.4544,0.19,Dec 30 16:25,Dec 31 09:57,,327.66,79.27,64.72,576613312.0,165647.97,N/A,N/A,N/A,3.75
clean_SS1059_PP339_SM2_BF1_Base,Success,19h 18m 58s,60,,40391.,0.3810,0.36,Dec 30 16:29,Dec 31 11:48,,327.66,79.39,106.39,582206208.0,155416.62,N/A,N/A,N/A,5.54
clean_SS1059_PP217_SM2_BF1_Base,Success,20h 26m 1s,63,,44213.,0.4204,0.92,Dec 30 16:42,Dec 31 13:08,,327.66,80.59,64.72,578022592.0,164892.67,N/A,N/A,N/A,3.58
clean_SS1060_PP334_SM2_BF1_Base,Success,14h 16m 50s,45,,27125.,0.3273,0.83,Dec 30 15:48,Dec 31 06:05,,327.66,79.33,46.75,562098688.0,126490.95,N/A,N/A,N/A,1.75
clean_SS1059_PP363_SM2_BF1_Base,Success,21h 59m 7s,66,,47035.,0.4461,1.21,Dec 30 16:21,Dec 31 14:21,,327.66,79.39,47.95,578334912.0,161923.94,N/A,N/A,N/A,4.57
clean_SS1059_PP369_SM2_BF1_Base,Success,18h 26m 12s,57,,46250.,0.4376,0.25,Dec 30 16:47,Dec 31 11:13,,327.66,79.27,106.37,578736576.0,164215.08,N/A,N/A,N/A,5.16
clean_SS1060_PP447_SM1_BF1_Base,Success,13h 32m 19s,42,,28192.,0.3408,1.01,Dec 30 15:24,Dec 31 04:56,,327.66,79.27,53.29,562098688.0,127016.42,N/A,N/A,N/A,1.42
clean_SS1059_PP427_SM1_BF1_Base,Success,20h 48m 23s,63,,43062.,0.4054,1.40,Dec 30 16:43,Dec 31 13:32,,327.66,79.67,46.02,579381824.0,161724.44,N/A,N/A,N/A,3.89
clean_SS1059_PP401_SM3_BF1_Base,Success,21h 37m 44s,66,,46811.,0.4422,2.55,Dec 30 16:45,Dec 31 14:22,,327.66,80.79,46.76,580218688.0,164438.75,N/A,N/A,N/A,8.55
clean_SS1059_PP237_SM3_BF1_Base,Success,19h 58m 47s,60,,48318.,0.4547,1.20,Dec 30 16:29,Dec 31 12:28,,327.66,79.36,46.0,581695360.0,155780.58,N/A,N/A,N/A,3.82
clean_SS1059_PP467_SM3_BF1_Base,Success,21h 58m 14s,66,,48672.,0.4631,0.68,Dec 30 16:41,Dec 31 14:39,,327.66,79.66,106.38,579856448.0,158600.12,N/A,N/A,N/A,3.4
clean_SS1059_PP500_SM4_BF1_Base,Success,20h 51m 44s,63,,42550.,0.4051,1.44,Dec 30 16:29,Dec 31 13:21,,327.66,79.97,32.96,578768704.0,161417.78,N/A,N/A,N/A,4.96
clean_SS1065_PP280_SM3_BF1_Base,Success,15h 53m 31s,48,,33857.,0.3653,2.23,Dec 30 16:03,Dec 31 07:57,,327.66,80.59,40.61,598990592.0,293601.5,N/A,N/A,N/A,6.42
